file,class,method_x_x,ATFD_x,ATLD_x,LAA_x,FDP_x,line_x,method_y,fanin_x,fanout_x,wmc_x,loc_x,returnsQty_x,variablesQty_x,parametersQty_x,loopQty_x,anonymousClassesQty_x,innerClassesQty_x,method_x_y,ATFD_y,ATLD_y,LAA_y,FDP_y,line_y,fanin_y,fanout_y,wmc_y,loc_y,returnsQty_y,variablesQty_y,parametersQty_y,loopQty_y,anonymousClassesQty_y,innerClassesQty_y
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\client\UrlConnectionClient.java,retrofit.client.UrlConnectionClient.TypedInputStream,mimeType/0,0.0,1.0,1.0,0.0,108,mimeType/0,0,0,1,3,1,0,0,0,0,0,mimeType/0,0.0,1.0,1.0,0.0,106,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\client\UrlConnectionClient.java,retrofit.client.UrlConnectionClient.TypedInputStream,"TypedInputStream/3[java.lang.String,long,java.io.InputStream]",0.0,3.0,1.0,0.0,102,"TypedInputStream/3[java.lang.String,long,java.io.InputStream]",1,0,1,5,0,0,3,0,0,0,"TypedInputStream/3[java.lang.String,long,java.io.InputStream]",0.0,3.0,1.0,0.0,100,1,0,1,5,0,0,3,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\mime\TypedByteArrayTest.java,retrofit.mime.TypedByteArrayTest,objectEquals/0,0.0,3.0,1.0,0.0,11,objectEquals/0,0,2,1,9,0,3,0,0,0,0,objectEquals/0,0.0,3.0,1.0,0.0,11,0,2,1,9,0,3,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestAdapterTest.java,retrofit.RestAdapterTest.Example,direct/0,0.0,0.0,-1.0,0.0,80,direct/0,1,0,1,1,0,0,0,0,0,0,direct/0,0.0,0.0,-1.0,0.0,81,1,0,1,1,0,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestAdapterTest.java,retrofit.RestAdapterTest.Example,direct/1[retrofit.Callback],0.0,0.0,-1.0,0.0,81,direct/1[retrofit.Callback],1,0,1,1,0,0,1,0,0,0,direct/1[retrofit.Callback],0.0,0.0,-1.0,0.0,82,1,0,1,1,0,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestAdapterTest.java,retrofit.RestAdapterTest.Example,observable/1[java.lang.String],0.0,0.0,-1.0,0.0,83,observable/1[java.lang.String],3,0,1,1,0,0,1,0,0,0,observable/1[java.lang.String],0.0,0.0,-1.0,0.0,83,3,0,1,1,0,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestAdapterTest.java,retrofit.RestAdapterTest.Example,"observable/2[java.lang.String,java.lang.String]",0.0,0.0,-1.0,0.0,84,"observable/2[java.lang.String,java.lang.String]",1,0,1,1,0,0,2,0,0,0,"observable/2[java.lang.String,java.lang.String]",0.0,0.0,-1.0,0.0,84,1,0,1,1,0,0,2,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestAdapterTest.java,retrofit.RestAdapterTest.Example,something/0,0.0,0.0,-1.0,0.0,76,something/0,15,0,1,1,0,0,0,0,0,0,something/0,0.0,0.0,-1.0,0.0,77,15,0,1,1,0,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestAdapterTest.java,retrofit.RestAdapterTest.Example,something/1[retrofit.Callback],0.0,0.0,-1.0,0.0,79,something/1[retrofit.Callback],3,0,1,1,0,0,1,0,0,0,something/1[retrofit.Callback],0.0,0.0,-1.0,0.0,80,1,0,1,1,0,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestAdapterTest.java,retrofit.RestAdapterTest.Example,something/1[retrofit.mime.TypedOutput],0.0,0.0,-1.0,0.0,78,something/1[retrofit.mime.TypedOutput],1,0,1,1,0,0,1,0,0,0,something/1[retrofit.mime.TypedOutput],0.0,0.0,-1.0,0.0,79,1,0,1,1,0,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RestAdapter.java,retrofit.RestAdapter.LogLevel,log/0,0.0,1.0,1.0,0.0,140,log/0,5,0,2,3,1,0,0,0,0,0,log/0,0.0,1.0,1.0,0.0,141,5,0,2,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RequestInterceptor.java,retrofit.RequestInterceptor.35,intercept/1[retrofit.RequestInterceptor.RequestFacade],0.0,0.0,-1.0,0.0,36,intercept/1[retrofit.RequestInterceptor.RequestFacade],0,0,1,2,0,0,1,0,0,0,intercept/1[retrofit.RequestInterceptor.RequestFacade],0.0,0.0,-1.0,0.0,36,0,0,1,2,0,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.4Example,a/1[retrofit.Callback],0.0,0.0,-1.0,0.0,131,a/1[retrofit.Callback],0,0,1,2,0,0,1,0,0,0,a/1[retrofit.Callback],0.0,0.0,-1.0,0.0,129,0,0,1,2,0,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RequestInterceptorTape.java,retrofit.RequestInterceptorTape.Command.65,"intercept/3[retrofit.RequestInterceptor.RequestFacade,java.lang.String,java.lang.String]",0.0,0.0,-1.0,0.0,67,"intercept/3[retrofit.RequestInterceptor.RequestFacade,java.lang.String,java.lang.String]",0,5,1,3,0,0,3,0,0,0,"intercept/3[retrofit.RequestInterceptor.RequestFacade,java.lang.String,java.lang.String]",0.0,0.0,-1.0,0.0,67,0,5,1,3,0,0,3,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\ResponseWrapper.java,retrofit.ResponseWrapper,"ResponseWrapper/2[retrofit.client.Response,java.lang.Object]",0.0,2.0,1.0,0.0,30,"ResponseWrapper/2[retrofit.client.Response,java.lang.Object]",3,0,1,4,0,0,2,0,0,0,"ResponseWrapper/2[retrofit.client.Response,java.lang.Object]",0.0,2.0,1.0,0.0,30,3,0,1,4,0,0,2,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\client\ApacheClient.java,retrofit.client.ApacheClient.GenericHttpRequest,getMethod/0,0.0,1.0,1.0,0.0,120,getMethod/0,0,0,1,3,1,0,0,0,0,0,getMethod/0,0.0,1.0,1.0,0.0,123,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\client\ApacheClient.java,retrofit.client.ApacheClient.GenericHttpRequest,GenericHttpRequest/1[retrofit.client.Request],7.0,1.0,0.14285715,3.0,110,GenericHttpRequest/1[retrofit.client.Request],1,5,2,7,0,0,1,1,0,0,GenericHttpRequest/1[retrofit.client.Request],10.0,1.0,0.11111111,4.0,106,1,7,3,12,0,1,1,1,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestAdapterTest.java,retrofit.RestAdapterTest.168,log/1[java.lang.String],0.0,0.0,-1.0,0.0,169,log/1[java.lang.String],0,0,1,3,0,0,1,0,0,0,log/1[java.lang.String],0.0,0.0,-1.0,0.0,169,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.7Example,a/1[retrofit.Callback],0.0,0.0,-1.0,0.0,167,a/1[retrofit.Callback>],0,0,1,2,0,0,1,0,0,0,a/1[retrofit.Callback],0.0,0.0,-1.0,0.0,165,0,0,1,2,0,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.57Example,a/1[int],0.0,0.0,-1.0,0.0,995,a/1[int],0,0,1,3,1,0,1,0,0,0,a/1[int],0.0,0.0,-1.0,0.0,1000,0,0,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\mime\MultipartTypedOutputTest.java,retrofit.mime.MultipartTypedOutputTest.72,length/0,0.0,0.0,-1.0,0.0,73,length/0,0,0,1,3,1,0,0,0,0,0,length/0,0.0,0.0,-1.0,0.0,73,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,"addRequestProperty/2[java.lang.String,java.lang.String]",1.0,0.0,0.0,1.0,83,"addRequestProperty/2[java.lang.String,java.lang.String]",0,0,2,8,0,1,2,0,0,0,"addRequestProperty/2[java.lang.String,java.lang.String]",1.0,0.0,0.0,1.0,83,0,0,2,8,0,1,2,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,"addResponseHeader/2[java.lang.String,java.lang.String]",1.0,0.0,0.0,1.0,70,"addResponseHeader/2[java.lang.String,java.lang.String]",4,0,2,8,0,1,2,0,0,0,"addResponseHeader/2[java.lang.String,java.lang.String]",1.0,0.0,0.0,1.0,70,4,0,2,8,0,1,2,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,connect/0,0.0,0.0,-1.0,0.0,112,connect/0,0,0,1,3,0,0,0,0,0,0,connect/0,0.0,0.0,-1.0,0.0,112,0,0,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,disconnect/0,0.0,0.0,-1.0,0.0,104,disconnect/0,0,0,1,3,0,0,0,0,0,0,disconnect/0,0.0,0.0,-1.0,0.0,104,0,0,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,getErrorStream/0,0.0,1.0,1.0,0.0,66,getErrorStream/0,0,0,1,3,1,0,0,0,0,0,getErrorStream/0,0.0,1.0,1.0,0.0,66,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,getHeaderFields/0,0.0,1.0,1.0,0.0,79,getHeaderFields/0,0,0,1,3,1,0,0,0,0,0,getHeaderFields/0,0.0,1.0,1.0,0.0,79,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,getInputStream/0,0.0,1.0,1.0,0.0,58,getInputStream/0,0,0,1,3,1,0,0,0,0,0,getInputStream/0,0.0,1.0,1.0,0.0,58,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,getOutputStream/0,0.0,1.0,1.0,0.0,50,getOutputStream/0,2,0,1,3,1,0,0,0,0,0,getOutputStream/0,0.0,1.0,1.0,0.0,50,2,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,getRequestProperties/0,0.0,1.0,1.0,0.0,92,getRequestProperties/0,2,0,1,3,1,0,0,0,0,0,getRequestProperties/0,0.0,1.0,1.0,0.0,92,2,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,getRequestProperty/1[java.lang.String],2.0,0.0,0.0,2.0,96,getRequestProperty/1[java.lang.String],2,0,3,7,2,1,1,0,0,0,getRequestProperty/1[java.lang.String],2.0,0.0,0.0,2.0,96,0,0,3,7,2,1,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,getResponseCode/0,0.0,1.0,1.0,0.0,38,getResponseCode/0,0,0,1,3,1,0,0,0,0,0,getResponseCode/0,0.0,1.0,1.0,0.0,38,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,getResponseMessage/0,0.0,1.0,1.0,0.0,46,getResponseMessage/0,0,0,1,3,1,0,0,0,0,0,getResponseMessage/0,0.0,1.0,1.0,0.0,46,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,setErrorStream/1[java.io.InputStream],0.0,1.0,1.0,0.0,62,setErrorStream/1[java.io.InputStream],1,0,1,3,0,0,1,0,0,0,setErrorStream/1[java.io.InputStream],0.0,1.0,1.0,0.0,62,1,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,setInputStream/1[java.io.InputStream],0.0,1.0,1.0,0.0,54,setInputStream/1[java.io.InputStream],3,0,1,3,0,0,1,0,0,0,setInputStream/1[java.io.InputStream],0.0,1.0,1.0,0.0,54,3,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,setResponseCode/1[int],0.0,1.0,1.0,0.0,34,setResponseCode/1[int],5,0,1,3,0,0,1,0,0,0,setResponseCode/1[int],0.0,1.0,1.0,0.0,34,5,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,setResponseMessage/1[java.lang.String],0.0,1.0,1.0,0.0,42,setResponseMessage/1[java.lang.String],5,0,1,3,0,0,1,0,0,0,setResponseMessage/1[java.lang.String],0.0,1.0,1.0,0.0,42,5,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,usingProxy/0,0.0,0.0,-1.0,0.0,108,usingProxy/0,0,0,1,3,1,0,0,0,0,0,usingProxy/0,0.0,0.0,-1.0,0.0,108,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\client\DummyHttpUrlConnection.java,retrofit.client.DummyHttpUrlConnection,DummyHttpUrlConnection/1[java.lang.String],0.0,0.0,-1.0,0.0,30,DummyHttpUrlConnection/1[java.lang.String],6,0,1,3,0,0,1,0,0,0,DummyHttpUrlConnection/1[java.lang.String],0.0,0.0,-1.0,0.0,30,6,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\Utils.java,retrofit.Utils.SynchronousExecutor,execute/1[java.lang.Runnable],0.0,0.0,-1.0,0.0,113,execute/1[java.lang.Runnable],0,0,1,3,0,0,1,0,0,0,execute/1[java.lang.Runnable],0.0,0.0,-1.0,0.0,113,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RestMethodInfoTest.java,retrofit.RestMethodInfoTest.67Example,a/0,0.0,0.0,-1.0,0.0,1170,a/0,0,0,1,3,1,0,0,0,0,0,a/0,0.0,0.0,-1.0,0.0,1180,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RestAdapter.java,retrofit.RestAdapter,create/1[java.lang.Class],1.0,1.0,0.5,1.0,192,create/1[java.lang.Class],0,3,1,4,1,0,1,0,0,0,create/1[java.lang.Class],1.0,1.0,0.5,1.0,193,0,3,1,4,1,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RestAdapter.java,retrofit.RestAdapter,getLogLevel/0,0.0,1.0,1.0,0.0,186,getLogLevel/0,0,0,1,3,1,0,0,0,0,0,getLogLevel/0,0.0,1.0,1.0,0.0,187,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RestAdapter.java,retrofit.RestAdapter,"getMethodInfo/2[java.util.Map,java.lang.reflect.Method]",1.0,0.0,0.0,1.0,209,"getMethodInfo/2[java.util.Map,java.lang.reflect.Method]",2,1,2,10,1,1,2,0,0,0,"getMethodInfo/2[java.util.Map,java.lang.reflect.Method]",1.0,0.0,0.0,1.0,210,2,1,2,10,1,1,2,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RestAdapter.java,retrofit.RestAdapter,getMethodInfoCache/1[java.lang.Class],1.0,1.0,0.5,1.0,198,getMethodInfoCache/1[java.lang.Class],2,0,2,10,1,1,1,0,0,0,getMethodInfoCache/1[java.lang.Class],1.0,1.0,0.5,1.0,199,2,0,2,10,1,1,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RestAdapter.java,retrofit.RestAdapter,"getRequestInfo/3[java.lang.String,retrofit.RestMethodInfo,retrofit.client.Request]",3.0,0.0,0.0,2.0,497,"getRequestInfo/3[java.lang.String,retrofit.RestMethodInfo,retrofit.client.Request]",1,4,2,10,1,3,3,0,0,0,"getRequestInfo/3[java.lang.String,retrofit.RestMethodInfo,retrofit.client.Request]",3.0,0.0,0.0,2.0,485,1,4,2,10,1,3,3,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RestAdapter.java,retrofit.RestAdapter,"logAndReplaceRequest/2[java.lang.String,retrofit.client.Request]",7.0,0.0,0.0,2.0,404,"logAndReplaceRequest/2[java.lang.String,retrofit.client.Request]",2,11,9,35,1,6,2,1,0,0,"logAndReplaceRequest/2[java.lang.String,retrofit.client.Request]",8.0,0.0,0.0,3.0,400,2,11,7,28,1,4,2,1,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RestAdapter.java,retrofit.RestAdapter,"logAndReplaceResponse/3[java.lang.String,retrofit.client.Response,long]",7.0,0.0,0.0,3.0,449,"logAndReplaceResponse/3[java.lang.String,retrofit.client.Response,long]",1,10,7,29,1,5,3,1,0,0,"logAndReplaceResponse/3[java.lang.String,retrofit.client.Response,long]",7.0,0.0,0.0,3.0,437,1,10,7,29,1,5,3,1,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RestAdapter.java,retrofit.RestAdapter,"logException/2[java.lang.Throwable,java.lang.String]",0.0,0.0,-1.0,0.0,489,"logException/2[java.lang.Throwable,java.lang.String]",3,1,2,7,0,1,2,0,0,0,"logException/2[java.lang.Throwable,java.lang.String]",0.0,0.0,-1.0,0.0,477,3,1,1,7,0,1,2,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RestAdapter.java,retrofit.RestAdapter,setLogLevel/1[retrofit.RestAdapter.LogLevel],0.0,2.0,1.0,0.0,178,setLogLevel/1[retrofit.RestAdapter.LogLevel],0,0,2,6,0,0,1,0,0,0,setLogLevel/1[retrofit.RestAdapter.LogLevel],0.0,2.0,1.0,0.0,179,0,0,2,6,0,0,1,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\main\java\retrofit\RestAdapter.java,retrofit.RestAdapter,"RestAdapter/10[retrofit.Endpoint,retrofit.client.Client.Provider,java.util.concurrent.Executor,java.util.concurrent.Executor,retrofit.RequestInterceptor,retrofit.converter.Converter,retrofit.Profiler,retrofit.ErrorHandler,retrofit.RestAdapter.Log,retrofit.RestAdapter.LogLevel]",0.0,10.0,1.0,0.0,162,"RestAdapter/10[retrofit.Endpoint,retrofit.client.Client.Provider,java.util.concurrent.Executor,java.util.concurrent.Executor,retrofit.RequestInterceptor,retrofit.converter.Converter,retrofit.Profiler,retrofit.ErrorHandler,retrofit.RestAdapter.Log,retrofit.RestAdapter.LogLevel]",1,0,1,12,0,0,10,0,0,0,"RestAdapter/10[retrofit.Endpoint,retrofit.client.Client.Provider,java.util.concurrent.Executor,java.util.concurrent.Executor,retrofit.RequestInterceptor,retrofit.converter.Converter,retrofit.Profiler,retrofit.ErrorHandler,retrofit.RestAdapter.Log,retrofit.RestAdapter.LogLevel]",0.0,10.0,1.0,0.0,163,1,0,1,12,0,0,10,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,allThreeHeaderTypes/0,7.0,0.0,0.0,2.0,691,allThreeHeaderTypes/0,0,13,1,7,0,1,0,0,0,0,allThreeHeaderTypes/0,7.0,0.0,0.0,2.0,701,0,13,1,7,0,1,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,"assertTypedBytes/2[retrofit.mime.TypedOutput,java.lang.String]",0.0,0.0,-1.0,0.0,768,"assertTypedBytes/2[retrofit.mime.TypedOutput,java.lang.String]",8,1,1,6,0,1,2,0,0,0,"assertTypedBytes/2[retrofit.mime.TypedOutput,java.lang.String]",0.0,0.0,-1.0,0.0,782,8,1,1,6,0,1,2,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,body/0,9.0,0.0,0.0,2.0,416,body/0,0,12,1,7,0,1,0,0,0,0,body/0,9.0,0.0,0.0,2.0,416,0,13,1,7,0,1,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,bodyRequired/0,6.0,0.0,0.0,2.0,430,bodyRequired/0,0,7,2,9,0,0,0,0,0,0,bodyRequired/0,6.0,0.0,0.0,2.0,432,0,7,2,9,0,0,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,bodyWithPathParams/0,9.0,0.0,0.0,2.0,445,bodyWithPathParams/0,0,13,1,7,0,1,0,0,0,0,bodyWithPathParams/0,9.0,0.0,0.0,2.0,447,0,14,1,7,0,1,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,contentTypeAnnotationHeaderOverrides/0,5.0,0.0,0.0,2.0,746,contentTypeAnnotationHeaderOverrides/0,0,10,1,4,0,1,0,0,0,0,contentTypeAnnotationHeaderOverrides/0,5.0,0.0,0.0,2.0,756,0,10,1,4,0,1,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,contentTypeParameterHeaderOverrides/0,5.0,0.0,0.0,2.0,757,contentTypeParameterHeaderOverrides/0,0,10,1,4,0,1,0,0,0,0,contentTypeParameterHeaderOverrides/0,5.0,0.0,0.0,2.0,769,0,10,1,4,0,1,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,formEncodedFieldArray/0,6.0,0.0,0.0,2.0,600,formEncodedFieldArray/0,0,10,1,5,0,2,0,0,0,0,formEncodedFieldArray/0,6.0,0.0,0.0,2.0,610,0,10,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,formEncodedFieldList/0,6.0,0.0,0.0,2.0,585,formEncodedFieldList/0,0,10,1,5,0,2,0,0,0,0,formEncodedFieldList/0,6.0,0.0,0.0,2.0,595,0,10,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,formEncodedFieldMap/0,6.0,0.0,0.0,2.0,630,formEncodedFieldMap/0,0,10,1,8,0,2,0,0,0,0,formEncodedFieldMap/0,6.0,0.0,0.0,2.0,640,0,10,1,8,0,2,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,formEncodedFieldOptional/0,6.0,0.0,0.0,2.0,571,formEncodedFieldOptional/0,0,10,1,4,0,1,0,0,0,0,formEncodedFieldOptional/0,6.0,0.0,0.0,2.0,581,0,10,1,4,0,1,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,formEncodedFieldPrimitiveArray/0,6.0,0.0,0.0,2.0,615,formEncodedFieldPrimitiveArray/0,0,10,1,5,0,2,0,0,0,0,formEncodedFieldPrimitiveArray/0,6.0,0.0,0.0,2.0,625,0,10,1,5,0,2,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,getWithEncodedPathParam/0,7.0,0.0,0.0,2.0,68,getWithEncodedPathParam/0,0,10,1,7,0,1,0,0,0,0,getWithEncodedPathParam/0,7.0,0.0,0.0,2.0,68,0,10,1,7,0,1,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,getWithEncodedQueryParam/0,7.0,0.0,0.0,2.0,191,getWithEncodedQueryParam/0,0,10,1,7,0,1,0,0,0,0,getWithEncodedQueryParam/0,7.0,0.0,0.0,2.0,191,0,10,1,7,0,1,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,getWithEncodedQueryParamMap/0,7.0,0.0,0.0,2.0,371,getWithEncodedQueryParamMap/0,0,10,1,11,0,2,0,0,0,0,getWithEncodedQueryParamMap/0,7.0,0.0,0.0,2.0,371,0,10,1,11,0,2,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,getWithInterceptorPathParam/0,7.0,0.0,0.0,2.0,81,getWithInterceptorPathParam/0,0,10,1,7,0,1,0,0,0,0,getWithInterceptorPathParam/0,7.0,0.0,0.0,2.0,81,0,10,1,7,0,1,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,getWithInterceptorPathParamAndInterceptorQueryParam/0,7.0,0.0,0.0,2.0,135,getWithInterceptorPathParamAndInterceptorQueryParam/0,0,11,1,7,0,1,0,0,0,0,getWithInterceptorPathParamAndInterceptorQueryParam/0,7.0,0.0,0.0,2.0,135,0,11,1,7,0,1,0,0,0,0
C:\Users\syuuj\gitProject\retrofit\retrofit\src\test\java\retrofit\RequestBuilderTest.java,retrofit.RequestBuilderTest,getWithInterceptorQueryParam/0,7.0,0.0,0.0,2.0,108,getWithInterceptorQueryParam/0,0,10,1,7,0,1,0,0,0,0,getWithInterceptorQueryParam/0,7.0,0.0,0.0,2.0,108,0,10,1,7,0,1,0,0,0,0
