file,class,method_x_x,ATFD_x,ATLD_x,LAA_x,FDP_x,line_x,method_y,fanin_x,fanout_x,wmc_x,loc_x,returnsQty_x,variablesQty_x,parametersQty_x,loopQty_x,anonymousClassesQty_x,innerClassesQty_x,method_x_y,ATFD_y,ATLD_y,LAA_y,FDP_y,line_y,fanin_y,fanout_y,wmc_y,loc_y,returnsQty_y,variablesQty_y,parametersQty_y,loopQty_y,anonymousClassesQty_y,innerClassesQty_y
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest.NoopMockPayload,getObject/1[java.lang.String],0.0,0.0,-1.0,0.0,48,getObject/1[java.lang.String],0,0,1,3,1,0,1,0,0,0,getObject/1[java.lang.String],0.0,0.0,-1.0,0.0,48,0,0,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\annotation\Dependencies.java,ysoserial.payloads.annotation.Dependencies.Utils,getDependencies/1[java.lang.reflect.AnnotatedElement],2.0,0.0,0.0,2.0,15,getDependencies/1[java.lang.reflect.AnnotatedElement],2,1,3,9,2,1,1,0,0,0,getDependencies/1[java.lang.reflect.AnnotatedElement],2.0,0.0,0.0,2.0,15,2,1,3,9,2,1,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,"checkAccept/2[java.lang.String,int]",0.0,1.0,1.0,0.0,127,"checkAccept/2[java.lang.String,int]",0,1,1,3,0,0,2,0,0,0,"checkAccept/2[java.lang.String,int]",0.0,1.0,1.0,0.0,127,0,1,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkAccess/1[java.lang.Thread],0.0,1.0,1.0,0.0,44,checkAccess/1[java.lang.Thread],0,1,1,3,0,0,1,0,0,0,checkAccess/1[java.lang.Thread],0.0,1.0,1.0,0.0,44,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkAccess/1[java.lang.ThreadGroup],0.0,1.0,1.0,0.0,49,checkAccess/1[java.lang.ThreadGroup],0,1,1,3,0,0,1,0,0,0,checkAccess/1[java.lang.ThreadGroup],0.0,1.0,1.0,0.0,49,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkAwtEventQueueAccess/0,0.0,1.0,1.0,0.0,175,checkAwtEventQueueAccess/0,0,1,1,3,0,0,0,0,0,0,checkAwtEventQueueAccess/0,0.0,1.0,1.0,0.0,175,0,1,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,"checkConnect/2[java.lang.String,int]",0.0,1.0,1.0,0.0,109,"checkConnect/2[java.lang.String,int]",0,1,1,3,0,0,2,0,0,0,"checkConnect/2[java.lang.String,int]",0.0,1.0,1.0,0.0,109,0,1,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,"checkConnect/3[java.lang.String,int,java.lang.Object]",0.0,1.0,1.0,0.0,115,"checkConnect/3[java.lang.String,int,java.lang.Object]",0,1,1,3,0,0,3,0,0,0,"checkConnect/3[java.lang.String,int,java.lang.Object]",0.0,1.0,1.0,0.0,115,0,1,1,3,0,0,3,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkCreateClassLoader/0,0.0,1.0,1.0,0.0,39,checkCreateClassLoader/0,0,1,1,3,0,0,0,0,0,0,checkCreateClassLoader/0,0.0,1.0,1.0,0.0,39,0,1,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkDelete/1[java.lang.String],0.0,1.0,1.0,0.0,103,checkDelete/1[java.lang.String],0,1,1,3,0,0,1,0,0,0,checkDelete/1[java.lang.String],0.0,1.0,1.0,0.0,103,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkExec/1[java.lang.String],0.0,1.0,1.0,0.0,61,checkExec/1[java.lang.String],0,1,1,3,0,0,1,0,0,0,checkExec/1[java.lang.String],0.0,1.0,1.0,0.0,61,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkExit/1[int],0.0,1.0,1.0,0.0,55,checkExit/1[int],0,1,1,3,0,0,1,0,0,0,checkExit/1[int],0.0,1.0,1.0,0.0,55,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkLink/1[java.lang.String],0.0,1.0,1.0,0.0,67,checkLink/1[java.lang.String],0,1,1,3,0,0,1,0,0,0,checkLink/1[java.lang.String],0.0,1.0,1.0,0.0,67,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkListen/1[int],0.0,1.0,1.0,0.0,121,checkListen/1[int],0,1,1,3,0,0,1,0,0,0,checkListen/1[int],0.0,1.0,1.0,0.0,121,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,"checkMemberAccess/2[java.lang.Class,int]",0.0,1.0,1.0,0.0,199,"checkMemberAccess/2[java.lang.Class,int]",0,1,1,3,0,0,2,0,0,0,"checkMemberAccess/2[java.lang.Class,int]",0.0,1.0,1.0,0.0,199,0,1,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkMulticast/1[java.net.InetAddress],0.0,1.0,1.0,0.0,133,checkMulticast/1[java.net.InetAddress],0,1,1,3,0,0,1,0,0,0,checkMulticast/1[java.net.InetAddress],0.0,1.0,1.0,0.0,133,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,"checkMulticast/2[java.net.InetAddress,byte]",0.0,1.0,1.0,0.0,139,"checkMulticast/2[java.net.InetAddress,byte]",0,1,1,3,0,0,2,0,0,0,"checkMulticast/2[java.net.InetAddress,byte]",0.0,1.0,1.0,0.0,139,0,1,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkPackageAccess/1[java.lang.String],0.0,1.0,1.0,0.0,181,checkPackageAccess/1[java.lang.String],0,1,1,3,0,0,1,0,0,0,checkPackageAccess/1[java.lang.String],0.0,1.0,1.0,0.0,181,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkPackageDefinition/1[java.lang.String],0.0,1.0,1.0,0.0,187,checkPackageDefinition/1[java.lang.String],0,1,1,3,0,0,1,0,0,0,checkPackageDefinition/1[java.lang.String],0.0,1.0,1.0,0.0,187,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkPermission/1[java.security.Permission],0.0,1.0,1.0,0.0,29,checkPermission/1[java.security.Permission],0,1,1,3,0,0,1,0,0,0,checkPermission/1[java.security.Permission],0.0,1.0,1.0,0.0,29,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,"checkPermission/2[java.security.Permission,java.lang.Object]",0.0,1.0,1.0,0.0,34,"checkPermission/2[java.security.Permission,java.lang.Object]",0,1,1,3,0,0,2,0,0,0,"checkPermission/2[java.security.Permission,java.lang.Object]",0.0,1.0,1.0,0.0,34,0,1,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkPrintJobAccess/0,0.0,1.0,1.0,0.0,163,checkPrintJobAccess/0,0,1,1,3,0,0,0,0,0,0,checkPrintJobAccess/0,0.0,1.0,1.0,0.0,163,0,1,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkPropertiesAccess/0,0.0,1.0,1.0,0.0,145,checkPropertiesAccess/0,0,1,1,3,0,0,0,0,0,0,checkPropertiesAccess/0,0.0,1.0,1.0,0.0,145,0,1,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkPropertyAccess/1[java.lang.String],0.0,1.0,1.0,0.0,151,checkPropertyAccess/1[java.lang.String],0,1,1,3,0,0,1,0,0,0,checkPropertyAccess/1[java.lang.String],0.0,1.0,1.0,0.0,151,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkRead/1[java.io.FileDescriptor],0.0,1.0,1.0,0.0,73,checkRead/1[java.io.FileDescriptor],0,1,1,3,0,0,1,0,0,0,checkRead/1[java.io.FileDescriptor],0.0,1.0,1.0,0.0,73,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkRead/1[java.lang.String],0.0,1.0,1.0,0.0,79,checkRead/1[java.lang.String],0,1,1,3,0,0,1,0,0,0,checkRead/1[java.lang.String],0.0,1.0,1.0,0.0,79,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,"checkRead/2[java.lang.String,java.lang.Object]",0.0,1.0,1.0,0.0,85,"checkRead/2[java.lang.String,java.lang.Object]",0,1,1,3,0,0,2,0,0,0,"checkRead/2[java.lang.String,java.lang.Object]",0.0,1.0,1.0,0.0,85,0,1,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkSecurityAccess/1[java.lang.String],0.0,1.0,1.0,0.0,205,checkSecurityAccess/1[java.lang.String],0,1,1,3,0,0,1,0,0,0,checkSecurityAccess/1[java.lang.String],0.0,1.0,1.0,0.0,205,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkSetFactory/0,0.0,1.0,1.0,0.0,193,checkSetFactory/0,0,1,1,3,0,0,0,0,0,0,checkSetFactory/0,0.0,1.0,1.0,0.0,193,0,1,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkSystemClipboardAccess/0,0.0,1.0,1.0,0.0,169,checkSystemClipboardAccess/0,0,1,1,3,0,0,0,0,0,0,checkSystemClipboardAccess/0,0.0,1.0,1.0,0.0,169,0,1,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkTopLevelWindow/1[java.lang.Object],0.0,1.0,1.0,0.0,157,checkTopLevelWindow/1[java.lang.Object],0,1,1,3,1,0,1,0,0,0,checkTopLevelWindow/1[java.lang.Object],0.0,1.0,1.0,0.0,157,0,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkWrite/1[java.io.FileDescriptor],0.0,1.0,1.0,0.0,91,checkWrite/1[java.io.FileDescriptor],0,1,1,3,0,0,1,0,0,0,checkWrite/1[java.io.FileDescriptor],0.0,1.0,1.0,0.0,91,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,checkWrite/1[java.lang.String],0.0,1.0,1.0,0.0,97,checkWrite/1[java.lang.String],0,1,1,3,0,0,1,0,0,0,checkWrite/1[java.lang.String],0.0,1.0,1.0,0.0,97,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,getInCheck/0,2.0,1.0,0.5,1.0,19,getInCheck/0,0,1,1,3,1,0,0,0,0,0,getInCheck/0,2.0,1.0,0.5,1.0,19,0,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,getSecurityContext/0,1.0,1.0,0.5,1.0,24,getSecurityContext/0,0,1,1,3,1,0,0,0,0,0,getSecurityContext/0,1.0,1.0,0.5,1.0,24,0,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,getSecurityManager/0,0.0,1.0,1.0,0.0,10,getSecurityManager/0,34,0,1,3,1,0,0,0,0,0,getSecurityManager/0,0.0,1.0,1.0,0.0,10,34,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,getThreadGroup/0,1.0,1.0,0.5,1.0,211,getThreadGroup/0,0,1,1,3,1,0,0,0,0,0,getThreadGroup/0,1.0,1.0,0.5,1.0,211,0,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\DelegateSecurityManager.java,ysoserial.secmgr.DelegateSecurityManager,setSecurityManager/1[java.lang.SecurityManager],0.0,1.0,1.0,0.0,14,setSecurityManager/1[java.lang.SecurityManager],0,0,1,3,0,0,1,0,0,0,setSecurityManager/1[java.lang.SecurityManager],0.0,1.0,1.0,0.0,14,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager.60,call/0,0.0,0.0,-1.0,0.0,61,call/0,0,13,1,4,1,0,0,0,0,0,call/0,0.0,0.0,-1.0,0.0,61,0,6,1,4,1,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest.ExecMockSerializable,readObject/1[java.io.ObjectInputStream],1.0,0.0,0.0,1.0,58,readObject/1[java.io.ObjectInputStream],0,0,2,8,0,0,1,0,0,0,readObject/1[java.io.ObjectInputStream],1.0,0.0,0.0,1.0,58,0,0,2,8,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest.ExecMockSerializable,ExecMockSerializable/1[java.lang.String],0.0,1.0,1.0,0.0,56,ExecMockSerializable/1[java.lang.String],1,0,1,3,0,0,1,0,0,0,ExecMockSerializable/1[java.lang.String],0.0,1.0,1.0,0.0,56,1,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ThreadLocalSecurityManager.java,ysoserial.secmgr.ThreadLocalSecurityManager,getSecurityManager/0,1.0,0.0,0.0,1.0,20,getSecurityManager/0,1,0,1,3,1,0,0,0,0,0,getSecurityManager/0,1.0,0.0,0.0,1.0,22,1,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ThreadLocalSecurityManager.java,ysoserial.secmgr.ThreadLocalSecurityManager,install/0,1.0,0.0,0.0,1.0,10,install/0,0,0,1,3,0,0,0,0,0,0,install/0,1.0,0.0,0.0,1.0,12,0,0,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ThreadLocalSecurityManager.java,ysoserial.secmgr.ThreadLocalSecurityManager,setSecurityManager/1[java.lang.SecurityManager],1.0,0.0,0.0,1.0,15,setSecurityManager/1[java.lang.SecurityManager],1,0,1,3,0,0,1,0,0,0,setSecurityManager/1[java.lang.SecurityManager],1.0,0.0,0.0,1.0,17,1,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ThreadLocalSecurityManager.java,ysoserial.secmgr.ThreadLocalSecurityManager,"wrap/2[java.lang.SecurityManager,java.util.concurrent.Callable]",0.0,3.0,1.0,0.0,24,"wrap/2[java.lang.SecurityManager,java.util.concurrent.Callable]",0,2,1,10,1,1,2,0,0,0,"wrap/2[java.lang.SecurityManager,java.util.concurrent.Callable]",0.0,3.0,1.0,0.0,26,0,2,1,10,1,1,2,0,0,0
